Z mean train,Z variance train,KL Divergence,KL Loss,QF Loss,VF Loss,Policy Loss,Q Predictions Mean,Q Predictions Std,Q Predictions Max,Q Predictions Min,V Predictions Mean,V Predictions Std,V Predictions Max,V Predictions Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min,Z mean eval,Z variance eval,AverageTrainReturn_all_train_tasks,AverageReturn_all_train_tasks,AverageReturn_all_test_tasks,Number of train steps total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.0041547907,0.0069167465,99.51974,9.951974,37.119366,0.17521608,-0.4135513,0.009523399,0.00096261554,0.012703363,0.005906174,0.0016896066,0.00085376366,0.003958774,-0.0018870044,-2.0117805,0.3737064,-0.8870102,-3.439377,0.00054856815,0.00058171607,0.0022735284,-0.000572406,-0.00050512626,0.0018653767,0.0024654698,-0.0034149939,1.3016758,0.069149554,82.37575054062829,90.9756213466301,97.88462990524009,4000,205534,0,428.08218631427735,0,452.43053936213255,880.5127256764099,923.1765954261646,0
0.36066753,0.16505659,44.117706,4.411771,1069.7598,132.70552,-249.16515,207.00586,93.64363,459.0977,-20.848938,251.40459,74.10736,481.53476,-73.192604,6.9163485,4.136772,21.775192,-4.001909,1.4616956,1.8445604,6.3610764,-4.1008844,-0.7598239,0.2878812,-0.01992714,-1.917956,0.38965812,0.015948473,52.60863996882669,50.9658448883966,53.38738655057169,8000,210727,0,427.1098024304956,42.66847091540694,13.47472982108593,483.2530031669885,1407.2929767537862,1
0.60843164,0.04892516,77.474945,7.7474947,2069.985,637.5918,-760.77356,653.25977,320.49258,1012.8939,-90.96615,762.01526,235.05713,1015.9628,-100.303696,7.2791405,3.8792963,22.149155,-2.9581332,1.4365684,1.8397238,5.8637547,-4.258709,-0.93878824,0.48736146,0.5004045,-2.8997793,0.8081935,0.014407784,129.31209414473912,139.44281252206667,129.01604287079198,12000,216010,0,453.0176145946607,43.531390874646604,14.55805584602058,511.1070613153279,1920.4498912561685,2
0.80707586,0.014633122,74.66156,7.466156,1941.9343,793.3422,-876.95807,772.09717,356.22455,1198.8827,-98.01507,871.9714,267.35922,1214.1423,-192.19641,6.955626,3.409696,22.665247,-5.8966546,1.0225998,1.9279146,9.073568,-6.2473736,-1.0696415,0.6002706,1.5917952,-3.3777874,0.40238315,0.004808723,224.16932151897626,227.21402287840942,226.47497127400575,16000,221230,0,449.6795663619414,45.58109299186617,13.742673668079078,509.00333302188665,2429.5210155481473,3
0.5696722,0.008204283,96.257576,9.625758,3524.9836,1159.9427,-1047.3414,915.15967,415.83118,1319.405,-69.061264,1041.6033,280.8142,1313.9369,-86.58072,6.9766474,3.958988,29.092438,-5.1196294,0.8626334,2.0374746,6.738263,-6.1213226,-1.0983143,0.62303346,0.76713765,-3.736994,0.29990742,0.0027480815,221.97112869850844,225.24859500791908,224.39323202124496,20000,226743,0,444.48954322375357,45.648311712779105,13.968732071109116,504.1065870076418,2932.359445608221,4
0.44150734,0.005328576,105.55567,10.555568,2392.965,1372.4758,-1125.5537,995.1012,431.52197,1410.0048,-64.56064,1114.6384,310.91846,1420.0024,-85.23697,7.420451,3.802772,29.475082,-4.5514817,0.8334755,2.1593084,13.185294,-6.167407,-0.99455935,0.5723193,1.6494415,-4.165728,0.32410973,0.0018374983,212.99044844749415,214.48286704254366,214.44344942737476,24000,231743,0,444.57500846870244,44.38015892729163,12.751454721204937,501.706622117199,3435.9289010409266,5
0.40211567,0.01395911,122.06473,12.206473,3027.7754,955.7996,-1207.5018,1065.4841,467.76593,1472.6788,-90.6408,1212.4078,308.88718,1486.4208,-66.586136,7.1510496,3.9328454,31.898743,-4.4567432,0.57459986,2.1885033,10.056731,-4.5597286,-1.0828043,0.6305513,1.3824482,-4.5026674,0.48505592,0.0013316717,211.3554580191735,210.63930849784452,210.6616470938953,28000,236881,0,445.5189826898277,46.24244036804885,12.915909465402365,504.6773325232789,3937.946376528591,6
0.3351454,0.0073843347,132.0567,13.20567,4323.8,548.3799,-1296.6428,1156.4976,491.0819,1577.6171,-100.16445,1298.1912,344.2139,1574.8702,-90.89932,7.2944465,3.855955,31.244553,-3.7755122,0.414917,2.2630675,11.009433,-4.906647,-1.0016508,0.5886201,1.5737295,-4.321722,0.3816281,0.0009170527,213.94704303376824,216.03409832890944,211.58055120031003,32000,242182,0,443.2037927256897,43.58242895826697,12.949695343151689,499.73591702710837,4439.7091653952375,7
0.42368522,0.0012299095,143.02466,14.302466,4058.4346,861.08246,-1373.1321,1214.7222,514.63354,1566.0192,-98.431564,1372.902,318.8122,1578.189,-191.60883,7.1700425,3.9340434,32.01274,-6.3268538,0.9169311,2.098529,14.24514,-4.4289155,-0.97990334,0.58998585,1.6996248,-4.248926,0.44905272,0.0005493552,218.18100304065433,217.22501692798105,218.26211669464368,36000,247456,0,442.4661088772118,45.60935549624264,12.79923445545137,500.8746988289058,4940.523398080841,8
0.37046197,0.00087566505,146.62549,14.662549,3555.0352,910.73065,-1353.3402,1194.5309,508.16748,1575.6093,-53.94309,1353.3928,316.32822,1581.7155,-72.336624,7.0617914,3.694639,31.596983,-5.6970887,1.0084778,2.0115445,13.952838,-4.7164,-0.99503434,0.56489354,1.2793198,-4.3230634,0.31225786,0.00020642202,200.76631324200747,193.91551681695591,215.57799875724976,40000,252735,0,443.4580657221377,45.54973411373794,13.236981542780995,502.2447813786566,5444.987213681452,9
0.38346606,0.0010345617,169.55852,16.955853,3646.8418,4412.1753,-1371.1083,1231.6486,508.58054,1627.9011,-52.24791,1385.9873,339.74622,1651.2001,-31.795727,6.6749024,3.7293363,31.650938,-6.681553,0.224068,2.2006307,15.844235,-6.9107943,-1.0149292,0.60527676,2.0,-4.647928,0.17021643,0.0002325351,200.07064333139328,195.5080043458396,157.91749298164353,44000,258276,0,371.6817434299737,47.768028950318694,13.635018956847489,433.0847913371399,5865.462500896305,10
0.528312,0.00038935768,176.94646,17.694647,1797.8577,987.6813,-1348.4818,1225.9147,483.7267,1674.9996,-247.73576,1352.1721,326.95325,1690.8933,-62.50092,7.340457,4.7301345,36.984444,-3.8195658,0.44072723,2.40962,14.197887,-6.8965735,-1.0122014,0.618973,1.8945343,-4.7937903,0.4005041,8.57545e-05,133.394532635548,100.89814069705093,64.12824005406256,48000,263726,0,404.51037699356675,35.15858647599816,10.413780071772635,450.08274354133755,6326.774728209712,11
0.31079704,0.00038493372,172.08112,17.208113,2039.5736,2176.0742,-1281.4207,1142.3918,523.82684,1636.2493,-138.62666,1296.968,374.5419,1647.949,-460.02853,6.4518356,4.3970594,32.95128,-4.954526,0.43935886,2.1224885,12.297145,-5.278194,-1.1151116,0.64344627,1.6086105,-4.279584,0.4803919,8.74444e-05,13.12620207353205,0.8063544648637364,3.6241970082936747,52000,269234,0,445.10505243577063,46.38826214522123,14.057642416097224,505.5509569970891,6830.995160588063,12
0.50335884,0.0006282689,173.29672,17.329672,2821.6958,388.3027,-1246.4735,1129.5217,442.1594,1447.74,-74.686935,1238.4365,297.11038,1442.7863,-46.60782,4.9295545,3.8141258,28.065437,-5.594081,-0.20142072,1.867529,13.4436865,-4.8485103,-1.0530187,0.5989231,1.7837291,-4.4904766,0.28841195,0.00010396259,11.389100425156066,63.500178917621554,93.70050864023716,56000,274364,0,418.68035110644996,45.057697526179254,13.56422316096723,477.30227179359645,7306.4378429260105,13
0.36962414,0.002297557,178.24902,17.824903,3543.8926,552.11176,-1180.9081,1065.12,458.22754,1353.1282,-146.82704,1178.3953,325.19305,1352.8813,-56.97735,5.4217787,3.7668614,27.815228,-9.623199,-0.56632197,1.8477104,10.311106,-5.106962,-1.1353327,0.59237576,0.7168858,-4.2826853,0.1751914,0.00012905165,169.53644230483968,191.42273921533985,189.56138193122044,60000,279680,0,445.79214206617326,43.198823175393045,12.850564175285399,501.8415294168517,7810.492574383505,14
0.2501008,0.00074951677,184.249,18.4249,1565.3262,1700.0413,-1075.182,959.1084,462.84943,1410.3512,-45.63485,1087.4525,346.18253,1421.3729,-49.079163,4.775519,4.5462613,27.922611,-5.6158805,0.24786495,1.8453969,10.615153,-6.5349894,-1.1754864,0.59017587,1.2989901,-4.522358,0.21430346,0.00021486651,196.84449203351147,198.03225157684173,195.82856810552258,64000,285030,0,450.02972152177244,45.41153286024928,13.407178924418986,508.8484333064407,8319.287582887337,15
0.27554613,0.00027988502,180.34596,18.034597,1946.0347,466.40982,-1062.0419,963.75653,380.54898,1278.9558,-42.258835,1054.3549,264.59866,1282.5962,-173.72235,4.2155104,4.024611,37.143055,-5.61771,-0.0033366461,1.6871128,11.743022,-4.9128547,-1.2030891,0.5448861,1.1798782,-4.190372,0.26186293,5.2892363e-05,203.7456573925389,208.0574804774764,208.2360595455795,68000,290053,0,442.7068638727069,45.35886642616242,11.97772513423115,500.04345543310046,8820.458391286433,16
0.29422045,0.00034088598,183.10771,18.310772,1412.772,463.146,-974.8835,891.27295,391.14047,1209.4095,-62.883682,978.1632,297.9746,1203.8655,-113.40424,4.4505043,3.9826736,29.995796,-4.9322433,0.114967205,1.7825214,9.576651,-4.879518,-1.0616119,0.5708884,1.03764,-4.614116,0.24713154,7.9020785e-05,197.92792150939218,202.20480408172207,209.93804520461322,72000,295163,0,445.43162682373077,46.486383316107094,13.333220868371427,505.2512310082093,9325.90789001435,17
0.4083085,0.0006689554,188.55933,18.855932,1028.563,511.98877,-936.34784,852.5504,348.22958,1144.4132,-30.783085,933.94336,252.79301,1156.4347,-44.17507,4.6034436,3.8655343,27.42155,-6.187703,0.2526626,1.8122355,8.623451,-8.567427,-0.9726714,0.59662616,1.1397691,-4.7325563,0.35730195,9.103042e-05,210.6878246330431,210.3951490533736,214.81201526578752,76000,300512,0,443.91014455631375,46.68407621141523,13.12956976518035,503.72379053290933,9827.612339444458,18
0.27303815,0.0006140559,197.04895,19.704895,1157.9259,641.5815,-887.8831,809.17053,365.1526,1147.9496,-48.271965,881.4757,290.5536,1139.4169,-98.18921,5.254364,3.786394,28.124685,-5.7011843,0.34897104,1.9120598,8.448641,-4.924644,-0.94349736,0.62066096,1.0779173,-4.505025,0.4333869,4.360058e-05,212.13128259804733,212.57826864275634,209.35022188305416,80000,305679,0,429.766595242545,44.665509240701795,12.42476904205978,486.8568735253066,10304.215078884736,19
