Z mean train,Z variance train,KL Divergence,KL Loss,QF Loss,VF Loss,Policy Loss,Q Predictions Mean,Q Predictions Std,Q Predictions Max,Q Predictions Min,V Predictions Mean,V Predictions Std,V Predictions Max,V Predictions Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min,Z mean eval,Z variance eval,AverageTrainReturn_all_train_tasks,AverageReturn_all_train_tasks,AverageReturn_all_test_tasks,Number of train steps total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.0028925329,0.0069232807,99.49505,9.949505,35.96221,0.18793394,-0.4188114,0.0043225447,0.00061116304,0.006943489,0.0027612643,-0.008160045,0.00086155604,-0.005650889,-0.010926088,-2.0088031,0.37536773,-0.81124306,-3.8080404,0.00037385363,0.0008461983,0.002339291,-0.0012734144,-0.0005238632,0.0007019199,0.0009608483,-0.0020043936,0.9389888,0.061773926,75.5673686379487,70.27089310832284,75.36906245020214,4000,205683,0,309.723918880336,0,417.375012377277,727.098931257613,759.1738828783855,0
0.43787932,0.18724963,46.566757,4.656676,472.21924,117.79771,-254.64633,206.12553,97.672325,476.1917,-21.06655,250.68375,78.45572,476.42267,-45.829594,6.44467,3.2720847,16.290825,-6.56804,1.2196233,1.8479338,4.6869545,-3.9459085,-0.78638154,0.38648114,0.16982043,-1.8968021,1.7719071,0.01658031,109.67121833866236,100.53279520067233,103.18990909259992,8000,210887,0,368.80295583605766,32.07906044833362,9.574030962772667,410.45604724716395,1179.9077664641663,1
0.42105848,0.028082889,93.320595,9.33206,2778.0574,1742.426,-759.2629,661.2246,346.0011,1220.2804,-64.02886,778.1046,296.13596,1323.4135,-113.84735,7.78626,3.3734157,24.24736,-4.274777,1.201544,2.0878286,5.950681,-7.504448,-0.89925414,0.5176957,0.8685392,-3.2915912,0.63623416,0.003985732,169.92561170362885,196.9689274076098,155.6451934395413,12000,216046,0,429.61902714986354,42.35678224079311,12.569784765131772,484.5455941557884,1667.3418721454218,2
1.1356733,0.0068434766,128.15195,12.815195,4154.59,2256.1033,-1002.62366,895.97266,472.64725,1812.1064,-107.57727,1019.1662,399.93845,1853.0245,-48.16999,7.0452476,4.141162,29.71158,-3.458066,0.9762174,2.0790029,12.043164,-6.904624,-1.0070626,0.6415314,2.0,-3.9729161,0.2836575,0.0019974331,240.98053767958376,226.86199696944036,210.72046846696594,16000,221537,0,434.4763918602839,45.24477486498654,13.902338460087776,493.6235051853582,2163.20595128648,3
0.5153588,0.016526867,127.42948,12.742949,4116.8228,893.3405,-1177.757,1044.8186,470.644,1469.0215,-75.00869,1182.4255,331.36584,1472.3239,-52.79651,6.9635735,3.5538316,24.335567,-4.968313,0.53958315,2.1388206,7.8117995,-5.7287693,-1.0283617,0.63234204,1.1750878,-4.2617874,0.34610513,0.0005517682,217.57291892723597,236.22868936650198,235.13380406202796,20000,226984,0,449.162669938989,47.48525942116976,14.193503869697452,510.8414332298562,2676.785236954689,4
1.0615788,0.015507681,149.1517,14.915171,11506.798,1233.7284,-1271.6158,1149.4205,472.33453,1700.0684,-72.58827,1264.4197,328.6394,1649.7803,-90.66008,7.1723113,3.9526155,31.381672,-4.5701556,0.28721344,2.2651021,8.870341,-6.9670835,-0.9991748,0.64190304,1.4450877,-7.0167394,0.79003704,0.00026039843,37.282185667765695,7.692644585137456,6.587407828395262,24000,232747,0,440.6666727690026,50.22319784760475,14.33342984970659,505.22330046631396,3174.5968927377835,5
0.7282359,0.002081426,148.36807,14.836807,10781.871,2155.4011,-1253.5704,1133.2058,476.7453,1618.6289,-28.294342,1261.2076,325.2143,1605.7648,-31.797827,6.4276,3.9813948,28.514536,-5.3506804,-0.40568906,2.1127517,9.560119,-5.4595633,-0.9968522,0.59104097,0.6472237,-4.3674893,0.44397163,0.0006343126,32.70569804844849,183.967610524454,143.39404871908468,28000,237854,0,441.66754567530006,42.81102830916643,12.68342433962971,497.1619983240962,3673.906120193191,6
0.3026851,0.0068196645,162.28893,16.228893,9002.631,1108.2255,-1246.6564,1115.4329,491.64615,1558.8715,-25.420639,1248.1246,351.69373,1610.8053,-89.512,7.2546206,3.899764,25.932537,-6.6117086,0.30919456,2.296461,7.9390926,-5.3091784,-0.98139954,0.584031,0.74108624,-4.5707192,0.35068986,0.00022773995,152.21061685878038,195.3649030492797,187.04129948745998,32000,243414,0,441.8277843352407,44.95811419468373,13.0796222332865,499.86552076321095,4174.755493653007,7
0.4400333,0.00056411553,163.4088,16.34088,4022.4287,1498.928,-1183.7926,1060.2373,466.49042,1467.7131,-113.06814,1193.9529,324.2424,1468.4602,-61.885048,5.3189116,3.9597983,26.337015,-7.5362353,0.30701578,1.9098985,7.5973907,-7.092037,-1.055943,0.6018907,0.7640885,-4.812049,0.18029067,0.0003367577,196.29033015629656,194.90081491223154,193.84329687166323,36000,248798,0,441.5702713103965,45.9420480588451,13.658850201405585,501.1711695706472,4674.976824237034,8
0.3019331,0.003442339,173.5305,17.35305,2425.0562,1303.7479,-1148.3976,1028.572,442.67902,1403.0023,-94.79084,1161.5432,309.5537,1425.6036,-20.449026,5.1669474,3.7337356,27.50595,-6.092679,0.3547992,1.7884068,7.368593,-6.484491,-1.1805359,0.586709,0.4858985,-4.8931675,0.4011917,8.5894346e-05,206.50679000870318,191.60155289521845,198.04215429607856,40000,254123,0,437.7476739929989,44.99299147352576,13.205887120217085,495.94655258674175,5172.084965572692,9
0.22870061,0.002512481,173.30815,17.330816,1510.5779,673.37,-1082.6798,960.9398,430.37463,1287.1289,-25.804094,1077.6292,304.27246,1278.8523,-20.725477,5.161692,3.7074835,25.401218,-5.233298,0.31745666,1.8244623,7.025561,-5.0536914,-1.1704878,0.6042446,0.7476704,-4.3695893,0.115452036,0.00019810765,207.63345699526758,206.401162468088,204.42615521475494,44000,259123,0,440.9455023352057,46.153886071406305,12.636405201628804,499.7357936082408,5670.694010289386,10
0.35682717,0.00047149783,174.86174,17.486174,2438.646,506.0549,-1011.3904,904.3488,428.34653,1328.2799,-131.31268,1018.7158,331.75525,1344.524,-16.640995,5.243971,3.9831994,26.405737,-4.6867332,0.3375491,1.8556132,6.9937463,-5.8309226,-1.1737355,0.6113503,0.6887245,-4.0889807,0.37308726,7.62503e-05,186.3090687047681,223.54808432187048,217.99340390184184,48000,264318,0,424.6656468976289,45.02864986844361,12.618484641425312,482.3127814074978,6143.865101240575,11
0.2993006,0.0011357147,184.34875,18.434875,1236.3723,549.02814,-991.56586,872.209,407.32172,1300.6937,-28.292986,998.8174,285.15402,1292.4186,-15.049944,5.6942706,3.9718504,26.556873,-7.6669874,0.76484513,1.8893294,7.663631,-5.6314282,-1.0282766,0.5891345,0.98998797,-4.2898607,0.26508418,0.00014480628,150.6568297858692,202.06382400049455,224.6057281707299,52000,269857,0,352.68983932677656,35.88622047379613,10.40894032549113,398.9850001260638,6544.628833618946,12
0.40760422,0.0014847724,160.83902,16.083902,1853.4951,842.1015,-895.7087,821.26953,373.49268,1187.8759,-39.054764,901.34766,302.648,1180.0188,-37.705303,5.1841288,3.9474113,29.700537,-7.615692,0.22476321,1.9144593,8.040112,-5.2613053,-0.9801482,0.55158144,1.0467737,-4.2037153,0.22356506,0.00011286124,215.89927900353456,193.63749635968196,229.4927267536667,56000,275759,0,440.07982823997736,37.664366940036416,13.28836723137647,491.03256241139024,7044.007122539915,13
0.35140485,0.0012416348,174.68965,17.468966,2509.2744,498.22363,-857.2767,789.67413,352.53558,1120.283,-27.387499,864.26953,295.15366,1136.584,-7.20621,5.051196,3.8102167,27.003654,-5.4650097,0.2662923,1.876751,8.706621,-5.0428596,-1.0290307,0.5974891,0.96503127,-4.5585885,0.34896475,9.86998e-05,205.68520336110504,213.55862297203043,208.11520304176332,60000,281445,0,441.9749995972961,46.010145667009056,13.430854112841189,501.41599937714636,7545.9864814430475,14
0.2721679,0.0010592545,184.58403,18.458403,1668.0382,294.51462,-883.7037,809.92834,352.89255,1089.2241,-58.76522,885.65295,275.16147,1079.6914,-22.800299,4.3063188,3.5279486,28.225618,-6.9086876,0.3640317,1.6659453,6.8952055,-5.910745,-1.0929393,0.6106299,0.60355645,-4.6620812,0.37930417,0.000111399524,214.67307866728993,211.51670418992163,216.32079186328656,64000,287000,0,414.44689080212265,46.573610545136034,13.661476716399193,474.6819780636579,8022.696429315023,15
0.294555,0.00070810807,171.19785,17.119785,667.40607,324.54507,-850.782,769.1418,321.05167,1049.7924,-25.472977,852.7954,227.18036,1047.0568,-15.403319,4.4937506,3.5618725,26.95111,-7.409004,0.25544977,1.7247466,7.252283,-5.1182914,-1.1050006,0.5644045,0.691559,-4.034695,0.4643654,0.00020445426,213.1425252814422,222.0717337088792,200.9496441647634,68000,292247,0,444.79181040544063,48.6018165294081,13.163650154136121,506.55727708898485,8528.34646508377,16
0.26681796,0.0005158943,177.62662,17.762663,668.4797,177.35896,-853.02386,758.8127,337.16144,1042.1461,-35.233376,849.6478,237.33418,1042.4043,-17.640116,4.4080353,4.0226107,30.010933,-5.300023,0.49986586,1.6601237,7.802438,-6.4146442,-1.1190677,0.5504669,0.47273093,-4.383276,0.30176997,0.00011775807,194.13614334308582,199.6102711205994,198.19602319410274,72000,297691,0,439.8628619648516,47.69448598846793,13.866182600148022,501.4235305534676,9028.697385134175,17
0.24390025,0.00041457257,180.4326,18.04326,1650.3767,278.57526,-807.4193,721.4513,331.17194,1039.7058,-44.708656,810.8809,248.54378,1039.6963,-16.234827,4.5673733,3.8849487,27.861195,-5.0352063,0.47412232,1.7376815,12.73159,-7.052812,-1.060712,0.5698325,1.0176384,-5.043966,0.33551353,0.00015810117,194.54536175414555,201.73827899679543,199.50382036598762,76000,302800,0,437.00307013932616,46.62327605392784,12.11537790670991,495.7417240999639,9524.528300711885,18
0.33505845,0.00091761193,180.50436,18.050436,436.15375,731.89105,-823.677,734.2917,331.62302,1007.02155,-62.95322,817.5119,231.02922,1000.04755,-36.83309,3.8140082,3.6081831,26.102377,-6.8318257,0.37610894,1.5905395,6.8903375,-6.8141036,-1.0855026,0.52066994,0.5057036,-4.9442854,0.30279142,7.04273e-05,206.02559351271572,198.0386718359203,186.72217738993743,80000,307980,0,438.6725012557581,46.71244717948139,12.844698811881244,498.22964724712074,10021.775618779473,19
0.30140114,0.00040320292,185.31143,18.531143,767.0884,1252.4414,-783.199,707.2079,317.8908,972.71765,-15.246312,773.8275,246.74992,969.2558,-23.896627,4.1764917,3.78747,28.326027,-9.124539,0.31266993,1.6828941,11.51281,-7.6376295,-1.0823802,0.59196603,1.4928491,-4.288591,0.24799967,8.4618594e-05,210.3764427890742,199.719542644891,195.84106358959443,84000,313256,0,441.56226064637303,45.729575647972524,13.066419555805624,500.3582558501512,10523.724647426978,20
0.2937546,0.0004769084,180.057,18.005701,633.24817,549.7371,-771.63544,705.59796,267.05795,946.0099,-21.489796,768.0123,185.40776,942.1137,-11.719713,3.5948837,3.5531318,25.049595,-5.9644175,0.034895018,1.6002433,8.5488205,-5.800824,-1.018428,0.5332231,0.8031708,-4.674857,0.27694088,6.276797e-05,196.4964951938232,193.31206390958167,194.03687529524169,88000,318544,0,383.2056458508596,47.31979318615049,12.979068060405552,443.5045070974156,10956.326983748935,21
