Z mean train,Z variance train,KL Divergence,KL Loss,QF Loss,VF Loss,Policy Loss,Q Predictions Mean,Q Predictions Std,Q Predictions Max,Q Predictions Min,V Predictions Mean,V Predictions Std,V Predictions Max,V Predictions Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min,Z mean eval,Z variance eval,AverageTrainReturn_all_train_tasks,AverageReturn_all_train_tasks,AverageReturn_all_test_tasks,Number of train steps total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.0024152957,0.006920808,99.50331,9.950332,39.627205,1.0469723,-1.00803,0.0023310385,0.00072133326,0.0050997864,-1.934031e-05,0.0026689754,0.00058572827,0.0047977897,0.0008406405,-1.9988129,0.38065976,-0.85447764,-3.7315385,0.0017063796,0.00048162372,0.0033110415,0.0006439589,-0.00018025428,0.0012503924,0.002222848,-0.0020083063,1.0098485,0.083838485,64.67723270652661,63.4396371840195,76.52512214259119,4000,205615,0,345.34537840634584,0,456.42127133812755,801.7666497444734,826.2578534418717,0
0.65600616,0.07556416,28.268108,2.8268108,360.33197,76.15267,-218.62492,176.91158,80.567154,381.35748,-23.083435,214.70024,59.921284,400.64554,-44.382053,4.187751,2.7417614,14.515308,-9.692259,0.807928,1.639157,4.1486607,-2.5778165,-0.6283456,0.17918041,0.09800922,-1.2599484,1.4860086,0.04894466,106.46295255985106,103.28401084459104,104.41628848967757,8000,210795,0,351.16296291630715,24.494445498101413,9.844374911859632,385.5017833262682,1209.0556329544634,1
0.8104388,0.02260791,83.77028,8.377028,2122.3975,495.0344,-652.5189,573.30457,275.52322,924.31464,-68.31383,654.72034,219.9595,930.0811,-42.556236,4.6630225,3.0984623,21.011919,-7.088415,0.917657,1.6048913,5.036118,-4.6315126,-0.83162594,0.3740419,0.30343708,-2.4048412,1.0973245,0.019278767,92.28871593007688,72.93668354387506,94.93719493639975,12000,216136,0,344.72553172614425,21.789815042167902,12.352949110791087,378.86829587910324,1593.7939782673493,2
0.50368226,0.07291347,91.63066,9.163066,1701.9174,764.6476,-734.05963,654.0464,308.10208,1059.8994,-46.144333,746.92725,237.39575,1086.0643,-31.362837,4.0384574,3.2309394,22.651367,-7.216259,0.85955644,1.5591236,5.193917,-3.55281,-0.6768423,0.35523203,0.36978358,-2.9662986,1.0474716,0.0029832497,106.43210821008135,231.3389296820692,159.9007420400771,16000,221417,0,339.65606304071844,27.659850031137466,9.196326128207147,376.51223920006305,1972.0473913867027,3
0.40606818,0.04487159,95.25889,9.525889,1389.1067,333.10837,-761.4032,695.3509,280.42593,1113.9163,-49.92188,761.3966,211.26688,1114.5397,-21.640837,4.3378043,3.1541448,21.757448,-5.7274837,0.48805115,1.7208852,6.2379646,-3.9639473,-0.7572643,0.4017291,0.28325337,-3.5967607,0.626285,0.001067807,149.99626671770764,131.8841839839187,30.13108452438805,20000,226690,0,345.03796076215804,29.4010294880718,12.77078561950475,387.2097758697346,2352.9833580423146,4
0.36335978,0.02509836,112.97845,11.297845,1550.4926,506.72824,-832.69366,756.03503,312.10553,1093.4878,-47.586437,833.6442,228.03194,1109.7035,-37.926605,3.8465488,3.3312924,20.135105,-7.630636,0.60594946,1.6485084,5.499258,-4.520118,-0.6997083,0.41784203,0.28859854,-3.5420294,0.6943631,0.00029695925,38.78222849868024,5.49774282548732,4.356596775065247,24000,232015,0,348.4291182346642,23.127455710433424,9.717418624088168,381.2739925691858,2736.0155734689906,5
0.35233498,0.012863984,118.97847,11.897847,1396.0127,537.36084,-861.2963,771.40686,345.40393,1105.1672,-27.400776,860.66614,252.53894,1111.1344,-12.54558,3.7484787,3.5284023,23.560156,-6.2276144,0.3080749,1.6986197,5.5113363,-5.465092,-0.7099453,0.3943254,0.38258272,-3.2761006,0.703435,0.00011908422,154.86580367856385,147.43534471650395,158.60355073551207,28000,237207,0,335.99462931696326,24.88711302820593,13.151215737685561,374.03295808285475,3115.24000842683,6
0.5281541,0.0041734884,160.36575,16.036575,1381.8235,452.17374,-870.78253,766.4697,364.42242,1107.9142,-34.30499,867.88916,266.3367,1108.258,-24.736647,3.1242924,3.417004,23.648052,-7.200276,0.024988174,1.6086813,5.215079,-4.245805,-0.6878166,0.40025735,0.41114455,-4.1714973,0.4063844,0.00017105925,182.11058631528152,151.08056223439607,172.16692988933374,32000,242784,0,351.4004252264276,30.07861987221986,12.656960633583367,394.13600573223084,3499.471967068501,7
0.93453616,0.0008489279,154.84024,15.484024,1256.5714,406.60733,-827.2172,747.59924,336.6351,1079.304,-29.007391,823.5531,258.19186,1082.9543,-10.68336,3.2400742,4.1193504,27.112217,-6.286759,0.18804719,1.6300682,6.203965,-5.510453,-0.7333159,0.4504641,0.40236625,-4.902352,0.31681412,0.00046846253,202.38634476317387,189.78711386420053,183.76448751023403,36000,248312,0,248.11647435184568,20.173811524175107,10.95075087994337,279.24103675596416,3771.5014981394634,8
0.2879646,0.0029788916,158.24129,15.824129,1425.2971,416.53247,-777.39557,695.86145,331.7573,1036.242,-21.42316,770.3957,262.6491,1032.7715,-17.73312,2.7292323,3.3978665,23.005533,-7.6547585,0.44196567,1.4561641,5.636105,-4.2740536,-0.66783065,0.5214811,0.45230785,-4.742631,0.44037223,0.00028304767,200.1940033598072,187.3414825218502,212.0720188834272,40000,253679,0,219.64228408783674,12.961573842912912,4.2427637204527855,236.84662165120244,4022.1818610960618,9
