Z mean train,Z variance train,KL Divergence,KL Loss,QF Loss,VF Loss,Policy Loss,Q Predictions Mean,Q Predictions Std,Q Predictions Max,Q Predictions Min,V Predictions Mean,V Predictions Std,V Predictions Max,V Predictions Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min,Z mean eval,Z variance eval,AverageTrainReturn_all_train_tasks,AverageReturn_all_train_tasks,AverageReturn_all_test_tasks,Number of train steps total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.005966109,0.00270573,49.15161,4.915161,54.962597,28.738102,-5.317867,0.00044446063,0.0013302614,0.004096533,-0.005504174,-0.006100854,0.0015695828,-0.0016634744,-0.012420393,-5.338434,0.6272628,-3.4807649,-7.862604,0.0001936791,0.0015290356,0.00472002,-0.0030639116,-0.0005699146,0.0015542228,0.005038019,-0.0050475085,0.03239391,0.03180676,127.76284775159905,131.12605982724463,124.22684132845255,4000,9737,0,133.7494394145906,0,16.841497333720326,150.59093674831092,166.71006262861192,0
0.0393267,0.113389775,13.1097355,1.3109735,151.88597,51.07141,-85.80119,83.88574,21.377867,171.21175,-0.4609611,89.06288,18.664396,150.47557,9.562821,-1.9720199,1.918185,3.2853706,-10.021195,0.011991905,0.4627515,2.0488071,-1.6619347,-0.80119324,0.16102989,-0.14284138,-1.3200347,0.03826908,0.054844618,32.564102705768136,70.57321639946188,30.093309693537872,8000,15420,0,135.73095168638974,16.122110782191157,7.457819759845734,159.31088222842664,319.30080537404865,1
0.037800502,0.16692573,9.583839,0.958384,128.82172,52.56476,-144.09323,137.09698,25.483953,226.52295,-7.043422,145.79538,19.86784,228.34453,55.297115,-1.4842036,2.2429333,7.911334,-10.955644,0.05733978,0.60238224,2.3684263,-2.301932,-0.75613123,0.13766246,-0.20567535,-1.3582695,0.375722,0.0359167,111.72319046798144,109.94734032172661,109.67196101819367,12000,21096,0,143.71402945928276,9.401694814674556,5.327348981052637,158.44307325500995,481.12276229355484,2
0.29249674,0.07924029,18.163177,1.8163178,151.32329,45.350906,-180.42303,175.63551,29.740849,257.03418,-32.560112,180.36401,22.885529,247.93626,4.315601,-1.5555501,2.181768,8.896799,-8.192036,-0.00014116056,0.544628,1.9592996,-2.1029103,-0.7906802,0.15266728,-0.2594328,-2.090724,0.70162666,0.04018944,147.52159351878194,156.226581437677,143.46312705080607,16000,26980,0,139.97296629473567,12.78069316316396,7.419659750536084,160.17331920843571,645.6517145866528,3
0.34696826,0.04261272,23.523598,2.3523598,156.58148,45.18123,-183.36969,177.13046,32.347256,257.53476,-36.116657,182.7663,25.12743,251.86554,48.56696,-1.8351791,2.2673972,11.754919,-8.362713,0.0041554915,0.49360582,2.0728202,-2.1282272,-0.80272746,0.17549483,-0.088863835,-2.1220987,0.9108141,0.049784936,151.05600607070517,140.02940397918587,145.77574517983646,20000,32417,0,134.5895659904927,17.136380542069674,7.638025010935962,159.36397154349834,804.4471460776404,4
0.3570014,0.046203993,23.322342,2.3322341,144.70924,45.18104,-203.37383,195.76892,31.625813,290.12585,-27.88544,201.59142,25.518269,299.05093,56.87056,-2.0034258,2.1462238,10.156872,-11.373318,0.0065479474,0.47739473,2.2805734,-1.9558983,-0.8034075,0.15738143,-0.16342045,-1.8268712,0.58427364,0.03694183,165.93447317057567,171.3117140579297,152.5527234055004,24000,38075,0,134.46471647638828,16.567952181212604,7.4907246781513095,158.5233933357522,958.0002850787714,5
0.24901119,0.056380965,21.182056,2.1182058,240.89362,48.677643,-220.26208,218.0602,31.893929,323.229,-65.165985,221.59698,27.073229,314.73135,72.28245,-2.0668488,2.1410172,8.430441,-9.161407,0.0049873115,0.4632184,1.7416829,-1.9515911,-0.8032317,0.1668596,-0.2927229,-1.7453988,0.39549643,0.031826183,106.37558055075624,155.05503003917755,135.16233420012458,28000,43663,0,144.08764979895204,11.597926657646894,7.031420034356415,162.71699649095535,1122.3566258363426,6
0.67381394,0.037646838,28.207645,2.8207645,184.02371,50.65934,-241.05411,232.93407,37.910786,332.85324,-61.472763,241.81273,32.93786,330.5528,-44.38334,-1.9253349,2.155686,12.51771,-8.954139,0.012783361,0.48348147,2.0206373,-2.0777166,-0.8096677,0.17376027,-0.20705017,-2.3840816,0.020626953,0.022859998,167.4247384748101,150.88800716356602,109.34927185325115,32000,49146,0,149.26884705666453,13.237426964566112,8.744754243642092,171.25102826487273,1293.8404093272984,7
0.3612267,0.045846093,25.622665,2.5622666,233.13638,81.60507,-245.07426,239.84041,37.348476,345.64148,-54.405296,241.34094,30.686691,346.27094,48.063835,-1.8749518,2.1856372,10.051863,-10.206661,0.021580582,0.4800559,1.8000517,-2.2119944,-0.8019428,0.17517021,-0.2907684,-2.3916063,0.3829674,0.030371094,133.6855084483232,185.43080143187086,129.53280087067816,36000,54664,0,145.06525990460068,13.471114788204432,6.821967117488384,165.3583418102935,1457.3883829321712,8
0.41932708,0.054416187,22.488403,2.2488403,148.43523,53.502758,-274.06726,269.1855,38.66919,384.0259,1.8211507,275.72818,34.216236,379.32343,109.77732,-1.8934696,2.0547574,6.715764,-8.326965,0.0020715725,0.45491904,2.5099208,-1.8115681,-0.8260883,0.15742595,-0.23203376,-1.6580689,0.37250206,0.036619093,176.52445572382805,180.9623582933025,163.0322213349021,40000,60099,0,138.03917013667524,11.659950918518007,4.739762153476477,154.43888320866972,1613.6137671908364,9
0.5577881,0.052079298,27.39207,2.739207,287.30707,75.96086,-271.65375,268.8943,42.87984,377.59674,-31.855503,274.16675,38.159393,379.8996,64.61595,-1.9101255,2.206207,12.616261,-11.591565,-0.00638593,0.4578661,2.1608942,-2.2886124,-0.8289348,0.16237763,-0.18129566,-2.1637008,0.032344162,0.023149997,137.41073667561693,154.7291259909577,141.32148191842717,44000,65943,0,141.28382500540465,13.447216651402414,9.922378286719322,164.6534199435264,1781.8353173518553,10
0.5586829,0.05574088,32.42324,3.242324,174.66086,47.836403,-283.4775,280.71698,47.299572,385.26236,-36.395058,284.87323,43.016148,390.1278,115.2931,-2.0586376,2.0630212,11.865413,-8.834051,0.06699316,0.44154626,2.2912135,-1.6269279,-0.8096726,0.16588762,-0.09097387,-2.0442455,0.44392234,0.033520784,197.84256907494,179.3359091721934,149.36730821306543,48000,71242,0,145.12612040806562,17.015619329176843,11.49138370808214,173.6331234453246,1950.4265337008983,11
0.3939569,0.085063934,27.380768,2.738077,184.67041,70.846565,-283.54254,280.85287,52.326595,385.1989,-16.320654,282.10565,46.115414,385.21075,54.72136,-1.945949,2.3777907,16.894703,-11.073696,0.012817678,0.44246054,2.2036362,-2.5331898,-0.8432432,0.17691214,-0.2759738,-2.3807902,0.20571716,0.028718498,171.35829540586138,194.25892130819344,120.18068764510534,52000,76990,0,143.70258731767535,11.973131224513054,7.027408776804805,162.7031273189932,2114.165185031481,12
0.49511117,0.083978936,29.074947,2.9074948,177.0871,54.996296,-300.91705,298.5909,51.06705,433.25693,-22.188734,299.61942,46.314224,432.4247,165.55917,-1.968432,2.156728,12.16002,-8.354602,0.008589663,0.4341135,2.1278055,-1.9412034,-0.8429892,0.16622266,-0.25464517,-1.8956542,0.26101273,0.03362733,156.69508448780806,184.59128110370165,143.58130563347447,56000,82335,0,139.59275845438242,13.008787632919848,4.992306699976325,157.5938527872786,2276.357310396619,13
0.51256466,0.06092202,29.213793,2.9213793,177.9462,53.040733,-305.16406,298.85236,54.503384,415.98743,-41.263084,304.98138,48.701607,416.65176,110.42588,-1.7925321,2.3234346,14.388563,-10.09474,0.06326037,0.43479633,2.33921,-1.9206719,-0.87059426,0.17185746,-0.33838224,-2.0876338,0.17118722,0.030181874,171.2477704932221,252.60138337498134,141.77935885144922,60000,88127,0,140.02934248372912,17.624022413045168,10.617481207475066,168.27084610424936,2444.7153360489756,14
0.5447357,0.058696784,30.032017,3.0032017,154.21349,39.78749,-311.28128,309.39618,56.394234,419.00174,-24.799187,310.89313,52.672405,415.80103,57.927807,-1.9634309,2.289553,16.623335,-9.884434,-0.00037605502,0.42701122,2.1014168,-2.4750113,-0.8596807,0.16513558,-0.26784623,-2.0005717,0.0626027,0.023211468,187.4418979824456,226.27548470931924,117.74609831111218,64000,94256,0,142.76437698677182,17.693798125721514,10.8048245459795,171.26299965847284,2607.81129535567,15
0.21099105,0.07945475,25.405079,2.540508,276.58267,84.99565,-303.2978,302.6719,60.58304,413.40472,-52.416084,304.69806,56.246952,413.67148,29.636381,-1.7590723,2.384201,15.6924925,-9.583723,0.039682567,0.44034433,2.5677001,-2.6610456,-0.8716274,0.17780043,-0.32841754,-2.412941,0.45525265,0.03595572,192.1276727789729,219.86534308969323,160.37801616090758,68000,99795,0,144.01550708711147,9.526981957256794,5.088910133577883,158.63139917794615,2769.3812674200162,16
0.24010071,0.06972381,23.077076,2.3077075,183.55118,53.802887,-310.62488,304.09094,60.338005,454.33124,-45.836098,310.38715,57.669655,458.48776,-12.775081,-1.8191087,2.2990012,22.646492,-10.458518,-0.004062551,0.4226835,3.0108404,-2.503836,-0.87952423,0.16858698,-0.34130162,-2.3388813,0.33427432,0.03692936,226.64752175298406,230.34963627420927,167.49322711415886,72000,105627,0,145.74688591435552,12.466242467053235,7.302509501576424,165.51563788298517,2947.5208422159776,17
