Z mean train,Z variance train,KL Divergence,KL Loss,QF Loss,VF Loss,Policy Loss,Q Predictions Mean,Q Predictions Std,Q Predictions Max,Q Predictions Min,V Predictions Mean,V Predictions Std,V Predictions Max,V Predictions Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min,Z mean eval,Z variance eval,AverageTrainReturn_all_train_tasks,AverageReturn_all_train_tasks,AverageReturn_all_test_tasks,Number of train steps total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.0035926215,0.0027041112,49.157116,4.915712,66.703316,28.822525,-5.332663,-0.010114473,0.0022672017,-0.004632109,-0.017416673,0.00029872224,0.0016161879,0.005828796,-0.004939191,-5.3613863,0.6233235,-3.500506,-7.2774386,0.00089752,0.0014319012,0.0058284863,-0.0026402015,0.0006607912,0.0012825468,0.0049946373,-0.0022246027,0.03530183,0.113950394,178.1150032160945,178.91848773635792,174.1567595932911,4000,13631,0,109.34129472449422,0,12.058118814602494,121.39941353909671,138.4210753282532,0
0.052374728,0.39718252,2.6449835,0.26449835,58.305843,11.661592,-62.20273,57.134914,9.374757,75.431564,-14.981742,62.50978,5.8001833,75.07444,8.371035,-3.4142473,1.4531987,1.0809989,-9.97287,0.012573188,0.2806024,1.171653,-1.0942255,-0.7051656,0.12507305,-0.15969157,-1.1707305,0.042398665,0.22929534,162.11083162548417,155.8356495088676,158.2849780930714,8000,19142,0,108.5636893492192,17.024294731207192,5.380189828574657,130.96817390900105,268.6216907426715,1
0.047476828,0.59968185,1.2055514,0.12055514,36.37892,15.480116,-113.94691,109.20746,13.23812,128.79529,-6.6399536,115.04023,7.568223,132.1078,33.91626,-3.283366,1.7287605,3.950694,-9.218203,-0.03144744,0.35705137,1.4937215,-1.3994715,-0.6607169,0.15485702,-0.15876177,-1.604302,0.039367374,0.18676166,164.97827849877726,167.32989273331134,168.16888836696685,12000,25447,0,109.85903177969158,16.256811372935772,5.333947015926242,131.4497901685536,402.4222325477749,2
0.052937657,0.58720154,1.3266231,0.13266231,81.09682,17.827309,-149.0892,145.6817,15.89866,168.94948,-6.977113,150.85333,8.257467,173.57278,75.73311,-3.2288995,1.761666,5.4075375,-10.297521,0.04186458,0.33624324,1.6295543,-1.4268497,-0.68329114,0.1707726,-0.23258826,-1.9211704,0.028661573,0.11175976,144.29489999526442,144.984211864236,144.11785552760946,16000,31132,0,108.74693689960986,18.607569362036884,5.31305702868849,132.66756329033524,534.0008695144206,3
0.034806535,0.31753182,4.722682,0.4722682,43.606262,13.643574,-177.97505,172.8259,16.185818,193.07375,-11.576625,178.21707,8.864551,197.3309,65.048676,-3.4645507,1.6632879,5.3379498,-9.971186,0.053842563,0.30098185,1.4915285,-1.5242312,-0.6716777,0.15897232,-0.20055735,-2.1723135,0.020654693,0.06329532,162.48462997487815,164.56109857241407,163.04764624842772,20000,36636,0,109.56589374225587,17.51884834188968,4.965412998571992,132.05015508271754,667.3830717802048,4
0.023330618,0.16881897,9.797587,0.97975874,154.56961,19.843136,-200.79535,197.40286,20.799946,232.00569,-19.005394,200.86102,12.874974,218.85156,12.478459,-3.350526,1.8520175,12.687876,-9.112842,0.014163604,0.30394614,1.5359017,-1.643683,-0.6959959,0.17393333,-0.17527694,-2.1275513,0.019393068,0.1535805,158.82084058686496,158.71500113383655,160.94417143794746,24000,42129,0,108.81078537739813,18.850996903143823,4.919798014685512,132.58158029522747,798.909141279757,5
0.027421644,0.49278346,2.0449893,0.20449893,30.248295,12.680584,-223.97403,218.74283,23.28699,238.37172,-15.131522,222.61646,14.8751545,238.75047,31.785255,-3.3003607,1.915639,13.49737,-9.267163,0.02051784,0.28185463,1.7855712,-2.0953956,-0.7179131,0.16636817,-0.31952187,-2.24348,0.024738248,0.12254188,172.6068525944756,173.83360751844074,172.61785645239974,28000,47493,0,109.03949550073594,17.795469936914742,4.858943625353277,131.69390906300396,931.1981084551662,6
0.033965036,0.38789362,3.2155547,0.32155547,34.45733,10.394865,-244.0251,242.22537,14.92984,267.54086,4.9746256,244.52884,11.12016,265.4188,89.68574,-3.4782104,1.6543711,7.706681,-10.22121,0.022106607,0.24621315,1.5067352,-1.5133545,-0.7126159,0.1446394,-0.24130118,-2.0514436,0.026557226,0.066571236,181.7357005620241,181.56475220569797,181.59480106407068,32000,52834,0,108.91127268783748,18.39070044271648,4.730613155290484,132.03258628584445,1063.528805134818,7
0.03775764,0.22081283,7.3864365,0.73864365,35.73655,20.291359,-257.9951,253.54874,18.074041,275.6501,-16.035677,256.11493,11.999688,276.28864,75.889275,-3.4473214,1.7137276,14.123724,-9.426906,0.0017106755,0.24732386,1.6931411,-1.8610531,-0.7119551,0.14015952,-0.35044986,-2.3088417,0.023116607,0.119888104,170.77950731675855,169.7369054723623,165.91130140709402,36000,58463,0,108.4972386630252,18.68943485803902,4.849647010676563,132.03632053174078,1196.2726960806176,8
0.026940638,0.3540712,3.973174,0.3973174,41.959694,22.890223,-270.3827,265.05432,23.476196,284.82935,-16.993269,271.75085,12.208543,286.58762,121.67674,-3.4629056,1.7515298,9.595661,-11.044593,0.032678533,0.23812208,1.6787367,-1.960906,-0.7214972,0.13926318,-0.32905865,-1.786201,0.7368425,0.10851146,167.15342938618318,158.0560581183627,158.8462151563413,40000,63710,0,109.41008704714477,19.396731497719884,4.572087830863893,133.37890637572855,1327.1724835364148,9
