Z mean train,Z variance train,KL Divergence,KL Loss,QF Loss,VF Loss,Policy Loss,Q Predictions Mean,Q Predictions Std,Q Predictions Max,Q Predictions Min,V Predictions Mean,V Predictions Std,V Predictions Max,V Predictions Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min,Z mean eval,Z variance eval,AverageTrainReturn_all_train_tasks,AverageReturn_all_train_tasks,AverageReturn_all_test_tasks,Number of train steps total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.002122098,0.0069290227,99.47242,9.947242,18.381645,1.4723743,-1.2050618,-0.000585383,0.0022037495,0.007453246,-0.008006532,0.002155865,0.0019681738,0.007257362,-0.004907983,-4.0073256,0.5310693,-2.153751,-5.607343,0.00017533642,0.0012205555,0.0043070163,-0.0037897103,0.0009209144,0.0010841993,0.0051109605,-0.0027143173,0.8918398,0.06861367,155.7214879206101,155.1038680827756,151.02552202186195,4000,205593,0,156.16558637749404,0,164.80425477027893,320.96984114777297,333.5818104725331,0
0.6277266,0.15209727,81.26438,8.126438,443.63257,92.91312,-194.08127,166.15341,66.0788,260.88138,-22.596346,198.35767,44.13307,280.72543,-11.308716,5.6151547,5.0723386,27.010477,-8.741602,0.9291124,1.1645094,3.9327145,-3.7711515,-0.75474274,0.4190544,0.6969844,-2.1148732,1.3418751,0.016763527,151.8279653312855,96.90623982954693,116.31719000648843,8000,211133,0,152.65651756711304,12.615081370808184,5.1183902667835355,170.38998920470476,502.579641145654,1
1.6788971,0.16882578,75.072624,7.5072627,678.30884,280.30026,-293.95096,257.1204,110.732056,380.5343,-39.494026,300.7815,71.94357,396.47824,-16.379204,4.3983283,6.4908314,38.961998,-12.869036,0.7088106,1.2457794,5.1091056,-4.2054105,-0.6508521,0.36400694,0.32127878,-2.3458047,1.2556894,0.011673194,79.65866980208452,117.9838293705931,121.93242545166538,12000,216558,0,154.3618032084778,11.223158816806972,4.365672666579485,169.95063469186425,672.0529807740822,2
0.5377165,0.025701875,109.615944,10.961595,903.17175,179.18082,-373.05203,321.37662,149.49602,483.29135,-85.09021,368.7692,102.96608,481.60092,-62.93244,4.624001,6.2876964,41.463898,-8.273242,0.74713886,1.2776738,5.9634323,-5.1055136,-0.6082651,0.32506278,0.44329542,-2.6409621,1.6450421,0.013460835,68.0447788082273,130.7621075077536,141.26990528642588,16000,221956,0,152.77639991044998,10.745119988918304,4.435404816642404,167.9569247160107,839.379801928997,3
0.6113437,0.015976053,87.096016,8.709601,1253.7673,278.34302,-423.0471,375.285,155.61163,514.065,-16.532038,422.0528,102.23978,513.14185,-23.70998,4.383701,6.174819,40.52648,-11.391964,0.59756964,1.2747074,5.706623,-4.879985,-0.6986497,0.3974603,0.30962574,-2.972799,1.8704627,0.013658972,123.79867394523149,103.85508272284763,111.19447685301097,20000,227272,0,151.9696856541559,10.115075394511223,4.0110901184380054,166.09585116710514,1006.6721024625003,4
2.7854428,0.03980903,113.848694,11.38487,1163.5422,262.25742,-444.94775,395.74496,176.56982,549.43866,-36.19445,444.13672,126.76067,560.96814,-26.940245,4.988509,6.2385416,43.431023,-10.522838,0.719271,1.2736758,6.887726,-6.0414443,-0.7340319,0.4060003,0.18504792,-3.0288675,0.66779304,0.005360262,69.95954109950272,79.42391962286149,91.58451462806192,24000,233014,0,151.35325198061764,11.312250844202936,4.922550810500979,167.58805363532156,1172.347289102152,5
0.5091404,0.010680942,109.90436,10.990436,808.72723,277.90256,-505.24875,455.56323,196.92735,641.2258,-55.176964,510.2482,145.71733,652.0415,-17.550396,5.2418456,5.880648,42.569427,-6.6639667,0.71874607,1.2898808,7.3973775,-6.5184255,-0.7648586,0.42007262,0.6213279,-2.6833205,0.8632326,0.003400527,59.640118410156575,117.7734177476486,126.65307653403806,28000,238747,0,153.78687923774123,9.39877971354872,4.407705649733543,167.5933646010235,1341.0642335042357,6
1.4108913,0.010855856,123.36955,12.336955,1631.9097,743.2256,-520.3775,466.0394,191.60951,660.7582,-46.093105,510.37045,143.55879,679.6433,-31.81756,5.5161734,5.8682165,41.657104,-7.4643497,0.6703276,1.3681101,12.233707,-8.909789,-0.7474464,0.42751864,1.0800247,-2.8154051,0.6481117,0.0027671617,114.28905677188182,122.7729816652914,113.63550819988411,32000,244100,0,152.58022527676076,10.522504810243845,4.485620205290616,167.58835029229522,1508.6086122579873,7
0.9098212,0.032645702,120.78017,12.078017,1356.7473,354.2793,-576.4943,510.97894,229.14912,708.6909,-43.05807,570.1636,156.31921,702.7384,-30.114855,5.7920256,6.475645,53.725292,-10.435347,0.53380764,1.4080036,6.4265594,-7.738788,-0.8534373,0.4633207,0.39597327,-3.087133,1.0094001,0.0021827468,97.37030683141691,99.15013550380881,112.21226486220618,36000,249674,0,154.3506543505937,10.478544861078262,4.445064549334347,169.2742637610063,1677.704102234915,8
0.60115325,0.0041589225,123.1147,12.31147,1284.1254,353.3128,-617.2687,550.12244,232.60222,738.531,-48.419468,614.03577,158.29791,736.9122,-19.83265,5.9792953,6.5988827,49.69287,-7.1606617,0.47630584,1.4606986,10.9894,-9.995984,-0.86913455,0.43505812,0.71325094,-3.0326414,0.91303843,0.0015784577,130.74625573337485,106.34598214035074,117.64487971466674,40000,255548,0,154.72814201004803,10.299837996251881,4.483878456987441,169.51185846328735,1846.0709778862074,9
