Z mean train,Z variance train,KL Divergence,KL Loss,QF Loss,VF Loss,Policy Loss,Q Predictions Mean,Q Predictions Std,Q Predictions Max,Q Predictions Min,V Predictions Mean,V Predictions Std,V Predictions Max,V Predictions Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min,Z mean eval,Z variance eval,AverageTrainReturn_all_train_tasks,AverageReturn_all_train_tasks,AverageReturn_all_test_tasks,Number of train steps total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.0044034505,0.006944515,99.424194,9.94242,17.230293,1.5026925,-1.2180694,0.0046405154,0.0016989454,0.0103344,-0.0014775954,0.0026528419,0.0028249316,0.011845426,-0.0045116716,-4.012212,0.5317081,-2.1048622,-6.892671,-0.0003078599,0.0021985613,0.00525424,-0.007293752,0.00012447522,0.001463657,0.004580361,-0.004498649,2.130555,0.13424316,158.1110080580058,190.1155582243785,178.4169035777136,4000,205691,0,256.199945602566,0,411.92547679133713,668.1254223939031,689.2477876767516,0
0.9860724,0.44348067,47.09871,4.709871,373.1541,33.352596,-184.4056,156.35991,61.818893,254.9745,-29.144884,182.77283,45.499004,281.0765,-30.467295,5.84449,4.8018403,25.50134,-11.362557,1.061947,1.1088852,3.6982815,-3.5087113,-0.7003386,0.29813522,0.44199532,-1.861001,0.64793473,0.017579537,107.18260420959625,105.96798290354431,121.02198405062468,8000,211218,0,290.93721738643944,21.12482430227101,8.530853312462568,320.592895001173,1014.4998675081879,1
0.7732279,0.069704644,70.795105,7.0795107,934.8101,135.75955,-308.7265,278.27484,103.46976,423.51913,-33.390568,313.39453,66.46879,447.46002,-17.675423,3.9866557,6.168806,32.85608,-8.835657,0.6310041,1.2514764,4.168953,-4.504984,-0.5873548,0.3383493,0.73714703,-2.2522624,0.75025016,0.007684237,139.63879527877833,140.825258405475,142.81335704351696,12000,216986,0,349.75965859368443,25.78406134992838,11.766909623518586,387.3106295671314,1404.5834684856236,2
0.85663664,0.062973924,82.76627,8.276628,636.6183,476.108,-374.6973,337.8341,122.05066,468.60468,-18.369421,364.05524,85.476585,467.4697,-34.21172,3.3018727,5.60117,36.578835,-8.800751,0.488934,1.2139888,4.516748,-4.727176,-0.6436282,0.3626622,0.37085843,-2.4192626,1.0949601,0.0088287,88.85033134133786,89.65434216494569,99.3725914636477,16000,222455,0,274.2202757699415,28.560265359468758,12.157833022996783,314.93837415240705,1710.2193422298878,3
1.068462,0.05121679,90.8079,9.0807905,834.726,305.06137,-428.56436,391.09445,143.90826,528.84503,-48.6946,419.0128,94.63089,516.7047,-33.412453,4.3406005,5.7652006,37.670273,-7.620696,0.5511978,1.2497648,4.795336,-5.3008842,-0.74335486,0.4347164,0.22602236,-2.7839863,0.67958766,0.006068998,89.54975347671387,87.24107440366137,89.41707685507686,20000,227852,0,250.15179665200412,19.254781446419656,8.016169998794794,277.4227480972186,1991.891051935032,4
0.47417554,0.022462787,84.10956,8.410956,800.9569,226.9453,-465.32953,414.5136,165.30502,557.79584,-58.166115,468.86914,109.229546,588.65,-24.408699,4.898782,6.0808744,39.819008,-8.184849,0.5929305,1.3319536,6.845135,-4.9089665,-0.7374728,0.42019036,1.0879452,-3.1886566,0.43926024,0.0038191404,69.25335510233404,85.0179352806286,60.83080155164292,24000,233186,0,346.3827927643433,23.50434290897101,8.625542768277228,378.51267844159156,2373.278805721551,5
0.81639564,0.010911102,99.47082,9.947082,1467.1825,322.18893,-539.3606,488.81232,198.95212,701.4454,-71.98291,534.9437,142.82239,699.1823,-51.16077,5.780019,6.1505156,46.690742,-7.467101,0.5405666,1.4102726,9.472421,-6.3325057,-0.8126877,0.42818132,0.759958,-2.9470887,0.7964611,0.0061138505,115.20521596697529,125.46515964240652,162.71330458028334,28000,238598,0,255.17806723713875,26.37920193001628,11.03550017811358,292.5927693452686,2657.812960059382,6
0.52166426,0.018496567,104.2061,10.42061,1165.8596,434.00464,-588.54834,524.3907,221.43752,768.1343,-130.81537,588.38855,153.58832,775.80054,-40.063896,5.6663275,6.314155,44.665855,-9.104639,0.5730517,1.404445,6.4424753,-8.188082,-0.81329453,0.40006953,0.94252664,-2.8496468,0.42711997,0.003216387,121.73064966571926,115.67876498586011,128.9019321825264,32000,244262,0,250.42029900383204,18.32008488290012,7.544609253294766,276.2849931400269,2935.1488506784663,7
0.477851,0.020149477,109.396576,10.939658,1021.3731,408.60275,-619.828,555.5528,236.32916,805.1237,-138.04309,615.39417,171.59995,827.2642,-49.855545,6.708368,5.9307003,54.09167,-6.6011114,0.6746332,1.4725063,7.9746366,-7.6200714,-0.7962199,0.38372976,0.8394849,-3.122285,1.4397041,0.0060258717,100.11664137869857,158.43890564167216,124.67315118530794,36000,249667,0,246.02865912672132,19.37098385952413,7.9080202812328935,273.30766326747835,3208.036557435058,8
1.26141,0.011894945,110.530136,11.053014,1112.7694,327.8531,-620.6751,564.57745,246.97801,892.1203,-79.37256,624.7335,196.79413,917.7013,-40.84273,6.474223,5.824223,43.153156,-7.769912,0.5399392,1.4949856,11.2367,-5.945737,-0.82811826,0.38059163,0.79175043,-3.1173904,0.81758595,0.0016907289,95.96602434423134,115.15682248582861,118.99169636938889,40000,255395,0,248.43573739007115,18.951713607646525,8.056947717443109,275.4443987151608,3483.299872914329,9
0.51692,0.013270219,134.46274,13.446274,2126.3638,480.4584,-659.57556,593.8421,258.48083,926.01215,-49.076324,660.34955,196.8625,920.51483,-46.03835,6.463041,5.976414,58.641853,-7.1445165,0.4692153,1.5480791,15.517084,-6.648613,-0.7566755,0.390846,0.97413695,-3.2427518,0.6297566,0.0027831672,100.64456262871931,90.38014728818777,57.429179468539814,44000,261153,0,244.72159171290696,18.77009743452072,8.923256085254252,272.41494523268193,3754.1728233974427,10
0.79972124,0.017421179,105.03055,10.503055,929.7594,687.87225,-579.03644,531.81104,221.98975,763.02295,-81.319916,584.91406,168.09099,772.81866,-18.002884,5.1198297,6.100183,42.36927,-8.40667,0.5319711,1.401778,6.1673903,-5.9617763,-0.7271287,0.35974267,0.7811213,-2.9158335,1.0138233,0.0035864438,160.55757102822932,164.65790042288842,96.51648078229336,48000,266516,0,248.89850172866136,17.228754715062678,7.320692263543606,273.44794870726764,4028.8358822809532,11
0.80806035,0.017750185,119.71731,11.971731,1570.4066,515.2388,-555.8331,514.74286,229.27275,867.24414,-71.294716,550.82025,196.12985,869.87225,-62.60185,5.1993766,6.300759,47.345364,-10.653182,0.59572387,1.3510593,5.6242676,-6.7068048,-0.77655953,0.37830397,0.8175,-3.2197578,0.6007105,0.001982788,152.2317056814367,121.88438573471686,105.05671808140593,52000,272224,0,246.96735274232924,18.44343742262572,8.15581008978188,273.56660025473684,4301.7515098154545,12
0.7328468,0.016576907,111.22852,11.122852,1033.4124,273.27048,-514.5716,469.29697,214.11586,764.5288,-39.398926,517.563,180.58897,777.97003,-38.293583,4.776774,6.4588747,43.63533,-10.03142,0.6409747,1.3128068,6.818658,-7.2552958,-0.7383173,0.3685664,0.6275584,-2.9674253,0.72194684,0.0023105012,173.00878854976364,146.36161919209138,170.96709257296885,56000,277897,0,248.4918344868347,17.79241868853569,7.46774189453572,273.7519950699061,4579.141459576786,13
0.5065102,0.006128061,115.40533,11.540533,672.234,308.8544,-585.03326,527.28796,217.52585,761.2615,-57.383724,582.36774,158.8035,773.9036,-36.055717,5.0122933,6.8774176,61.96483,-8.553325,0.67810875,1.3210996,11.646145,-7.9688773,-0.75628865,0.37589163,0.7693627,-3.0389745,0.5908197,0.0015850097,155.99677513091228,101.71186792234123,166.0265177974584,60000,283619,0,247.5998986205086,21.430473645217717,8.880650247447193,277.9110225131735,4854.823903225362,14
0.6244644,0.012773748,105.768585,10.5768585,456.8583,271.9838,-566.18066,522.6119,197.47226,689.406,-121.934,561.0907,142.93076,685.61005,-21.164055,4.334906,6.4780927,40.865303,-9.09955,0.7129026,1.214434,5.543773,-7.1046014,-0.7446726,0.36796767,0.36979902,-3.0966187,0.7008866,0.0017636114,152.00834623209886,169.34669621066183,182.84687042830961,64000,289187,0,248.6402804357931,19.201887861825526,7.583131528459489,275.4252998260781,5131.291792206466,15
1.0892752,0.014064504,116.13631,11.613631,583.1935,280.24954,-511.83194,473.4602,188.10098,718.703,-46.192444,510.4283,144.97801,718.09863,-27.86021,4.3160963,6.3810534,49.93334,-8.6534395,0.62462944,1.2515138,5.962087,-6.3246174,-0.7635124,0.37453824,0.22850662,-3.1882665,0.6823556,0.0014879501,158.24057005898723,221.16035396114586,204.71943929812693,68000,294880,0,246.61530009564012,20.244536243379116,8.137710059061646,274.9975463980809,5406.086405952461,16
0.39612597,0.008488362,116.402115,11.640212,363.8989,256.96866,-581.84796,524.5153,213.69046,704.67334,-67.386505,581.6991,145.62204,720.6002,-33.950516,4.903067,6.8974032,51.179855,-8.218542,0.68457234,1.3158386,21.955723,-9.218637,-0.80339396,0.3890928,2.0,-3.4182038,1.0893369,0.0015057563,176.131358453605,153.36987040221658,190.65891578270055,72000,300487,0,246.77019845880568,20.04320051521063,8.53566231764853,275.34906129166484,5681.146485786885,17
0.54973096,0.008010926,141.80324,14.180324,611.3571,419.3167,-491.40543,444.31104,197.11732,699.489,-57.33435,489.5368,148.9559,710.2118,-56.343517,4.5123086,6.068818,44.034103,-8.564327,0.6224972,1.262556,13.02917,-6.00301,-0.7804288,0.41469747,0.84572583,-2.9229097,0.98919946,0.0009643455,175.9682654282072,178.8132664286769,187.46643071825488,76000,306055,0,246.88302517868578,19.753899096511304,8.348467979580164,274.98539225477725,5954.73178612534,18
0.4843723,0.008151649,137.50198,13.750198,399.6773,175.13416,-491.2496,454.14023,187.43892,667.52466,-56.473957,488.72748,148.93233,663.21606,-62.364986,4.3587933,6.4628453,53.178593,-9.34508,0.60203797,1.2613926,11.095106,-6.7034607,-0.7902719,0.41615665,1.0752704,-3.5916452,1.086729,0.00093704683,136.98131324437554,110.17514093097789,180.48096802136382,80000,311978,0,248.5636910367757,18.352866456843913,8.192279543727636,275.10883703734726,6230.12740840856,19
1.0296271,0.003143457,134.79897,13.479897,517.07294,141.6536,-451.54593,426.47504,161.70656,609.2329,-57.17072,449.5927,129.9791,612.06555,-55.82484,4.091773,6.21516,54.326782,-8.892451,0.53230166,1.2654295,7.6456766,-6.7414804,-0.768639,0.3950119,0.44365245,-3.1179225,0.55491847,0.0004715866,115.06725796385285,165.95838016250997,124.32412439556734,84000,317324,0,249.3229980804026,18.639802245423198,7.544183322228491,275.5069836480543,6505.336605751887,20
0.7824713,0.0059323316,128.08307,12.808307,424.1632,265.37863,-479.13342,444.73096,181.27092,625.38055,-64.65811,486.96112,143.04846,639.7711,-35.948685,4.3311324,6.408043,54.768936,-9.290411,0.55820614,1.289669,12.232804,-7.155437,-0.7583172,0.39186883,1.0306885,-3.0710661,0.71787393,0.0008121023,166.80702706328057,112.62858689540565,142.68741106944015,88000,322754,0,246.94216810259968,18.342776256613433,7.597897053696215,272.88284141290933,6778.786530954763,21
0.88815117,0.0043413867,133.58572,13.358573,418.44144,99.771095,-446.14856,413.95074,179.50058,616.1138,-61.31985,447.32294,147.8117,625.26263,-72.0453,3.7752082,5.7466416,47.58693,-8.43889,0.43251088,1.2311493,11.377655,-5.5020156,-0.8103808,0.42604053,0.4672572,-3.2218773,0.759278,0.0011517104,150.58189573018655,192.45147715536154,225.5698015328581,92000,328469,0,248.80412366613746,18.90967749617994,8.373834662139416,276.0876358244568,7054.766106367111,22
