Z mean train,Z variance train,KL Divergence,KL Loss,QF Loss,VF Loss,Policy Loss,Q Predictions Mean,Q Predictions Std,Q Predictions Max,Q Predictions Min,V Predictions Mean,V Predictions Std,V Predictions Max,V Predictions Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min,Z mean eval,Z variance eval,AverageTrainReturn_all_train_tasks,AverageReturn_all_train_tasks,AverageReturn_all_test_tasks,Number of train steps total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.002417048,0.0027071703,122.86702,122.86702,40.480476,29.190855,-5.3672423,0.0073471465,0.0016626656,0.01321658,0.002894357,-0.0008463535,0.001965042,0.0052404935,-0.007539723,-5.383937,0.6119176,-3.2581477,-7.2941914,7.7039695e-05,0.0015585751,0.003869586,-0.005395863,-0.00092643854,0.001683438,0.0030998008,-0.006457912,0.03282111,0.30604678,-732.4860815884495,-743.4938781836536,-376.8057079726622,4000,305000,0,156.8624584209174,0,269.5855442658067,426.44800268672407,433.0106892902404,0
0.044732533,0.9759997,0.11806715,0.11806715,7.8154488,2.0672512,-17.789787,12.688133,19.14122,29.381638,-90.17985,18.55937,19.234114,35.983406,-86.96596,-5.3768263,0.6065131,-2.2471857,-9.342691,-0.005615275,0.12794821,0.6212242,-0.56893814,-0.10213585,0.017716905,-0.026886217,-0.16808446,0.16382372,0.2691706,-668.1442081361621,-649.8570457968744,-385.53175086690464,8000,310000,0,156.2818613331765,6.566490666940808,3.943026501685381,166.79137850180268,599.3246843824163,1
0.281504,0.6992483,7.4352903,7.4352903,17.051744,2.3620903,-27.82307,22.76154,41.69222,62.222427,-270.54407,28.093128,41.72785,68.33194,-262.28238,-5.419043,0.5054049,-2.6920104,-7.652055,-0.008763662,0.10652513,0.44172928,-0.6022495,-0.118141964,0.016297791,-0.03994914,-0.16806415,0.23971851,0.17823897,-650.2819457856433,-652.3001198578339,-396.33467806660076,12000,315000,0,158.74543814640492,6.087893132120371,4.143276326358318,168.9766076048836,768.643953227438,2
0.6215003,0.66790676,16.988682,16.988682,33.92047,7.2139373,-33.186523,28.20168,72.67547,99.778114,-290.71252,34.484234,72.74297,104.650375,-286.06693,-5.2478547,0.77256256,-1.7665741,-8.910467,-0.0014307955,0.20800388,1.1038445,-1.1842862,-0.13723771,0.022207301,-0.018498227,-0.2576858,0.25820497,0.10156608,-696.2588834922499,-709.3978113399373,-393.7466912491205,16000,320000,0,158.37474608514458,6.4306005872786045,3.9278321331366897,168.73317880555987,937.5262909596786,3
0.36605284,0.7067448,21.1978,21.1978,71.88015,13.237289,-32.050022,26.63528,73.00314,129.14276,-380.7237,30.032217,72.96769,131.43024,-375.91125,-4.838193,1.2549536,1.7921605,-9.140774,-7.871371e-05,0.3420927,1.5467125,-1.4977252,-0.16690597,0.04070899,-0.020363033,-0.4196064,0.047971874,0.1084559,-542.42606425295,-541.5221412122357,-376.5179135430798,20000,325000,0,156.12015990074724,6.579911068081856,4.217090057209134,166.91716102603823,1103.0429576765746,4
0.37763047,0.60563475,24.653456,24.653456,78.06085,11.884751,-62.04206,56.41515,83.26169,175.51782,-398.96042,62.824608,82.613304,182.04292,-386.33322,-4.643399,1.4105384,0.9704082,-11.620948,-0.009798183,0.38619113,1.5859169,-1.6841872,-0.18248877,0.053358298,-0.038106486,-0.5278549,0.46953884,0.14631169,-553.1257137381708,-576.126360560045,-369.15568089305077,24000,330000,0,156.27646867372096,5.179347755387425,4.745314843952656,166.20113127306104,1270.3177050175145,5
0.51263136,0.6149467,25.17702,25.17702,80.14462,14.300135,-56.409126,50.95649,90.46697,164.23952,-567.4036,58.183327,90.05543,169.2952,-551.8737,-4.643809,1.4873577,3.105929,-9.884923,-0.012901855,0.38815117,1.7034671,-1.6476605,-0.18280026,0.05321439,-0.01936923,-0.54323095,0.19523767,0.09301375,-610.2977428048077,-648.213778663199,-400.6945286312006,28000,335000,0,156.41503735259175,6.253178152255714,4.054420071654022,166.7226355765015,1436.662493894808,6
0.34061414,0.5838434,29.158138,29.158138,101.16737,15.591624,-45.244827,39.50769,112.68995,213.38234,-542.6625,45.216915,112.0955,220.24057,-535.9413,-4.5632772,1.4793267,3.9972343,-9.448879,0.007595379,0.4020962,1.7148366,-1.856311,-0.1913094,0.054329455,-0.03794068,-0.53289413,0.13917115,0.076801404,-685.4656817680926,-721.154641349402,-381.8966876407851,32000,340000,0,154.81824049167335,5.875597015954554,5.092456773854792,165.7862942814827,1603.2540714228526,7
0.41262764,0.58502835,27.235943,27.235943,108.56979,65.04486,-54.433407,49.035572,106.97752,218.8428,-577.8587,48.97251,108.31657,220.78162,-576.82935,-4.564219,1.4901234,4.7052364,-9.973887,-0.012720963,0.39418206,1.9044734,-1.8855009,-0.19758625,0.057477955,-0.049326345,-0.54917413,0.33000943,0.12496041,-549.8048211516102,-589.6239598539887,-406.1827859316469,36000,345000,0,155.478914831765,6.681197986938059,5.008845215663314,167.16895803436637,1770.0301288608462,8
0.444695,0.6265429,27.601475,27.601475,135.50394,25.17298,-23.580736,18.581379,124.41105,198.82008,-631.1566,21.739819,123.406586,199.67105,-631.1067,-4.4365,1.6079082,4.3269544,-10.676891,-0.0007117413,0.41826108,1.7951502,-1.87401,-0.19949165,0.05967616,-0.020714596,-0.5955609,0.16888432,0.08847393,-542.9812411737302,-575.7367798684659,-425.6276871315692,40000,350000,0,155.2653291132301,6.287683720700443,4.8575421972200274,166.41055503115058,1936.6531530572101,9
0.6436158,0.79789436,30.303408,30.303408,91.323685,19.403824,-72.69373,67.584854,124.25709,258.34814,-583.0343,72.540726,123.844734,267.45013,-584.17,-4.6631584,1.4708586,4.444853,-10.494158,-0.023414832,0.37692523,1.5480902,-1.9886389,-0.18632236,0.054116566,-0.036494404,-0.6180599,0.19982885,0.10682909,-353.65766724247214,-398.5481672268659,-383.2410509374952,44000,355000,0,156.78606419172138,6.500197212211788,4.465679946355522,167.7519413502887,2104.6331887356937,10
0.6618148,0.58831644,29.183014,29.183014,153.40096,29.591415,-40.8855,34.539845,116.76976,207.77132,-547.5483,42.750137,116.2781,214.49968,-532.13416,-4.4945145,1.52669,4.934253,-11.148602,0.012991813,0.40574718,1.839977,-1.718283,-0.20462708,0.061898652,-0.038388222,-0.60699844,0.35305843,0.09881435,-410.1232394658595,-424.4812989873927,-359.95503977553864,48000,360000,0,157.63338521309197,6.729006672278047,5.498033417388797,169.8604253027588,2273.5210264474154,11
0.21081844,0.46798986,32.63831,32.63831,131.87932,27.79051,-45.166054,40.46549,113.44574,216.90936,-557.492,45.37719,114.58837,223.12984,-542.59576,-4.6548805,1.434312,2.4936845,-10.452906,0.009320853,0.378649,1.8222836,-1.7573239,-0.20565155,0.05810306,-0.022628233,-0.5981147,0.8330976,0.15555748,-519.2324103778328,-553.1621989095295,-390.59892972710327,52000,365000,0,156.80041314009577,5.756505414843559,4.0819397969171405,166.63885835185647,2440.5827543186024,12
