Z mean train,Z variance train,KL Divergence,KL Loss,QF Loss,VF Loss,Policy Loss,Q Predictions Mean,Q Predictions Std,Q Predictions Max,Q Predictions Min,V Predictions Mean,V Predictions Std,V Predictions Max,V Predictions Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min,Z mean eval,Z variance eval,AverageTrainReturn_all_train_tasks,AverageReturn_all_train_tasks,AverageReturn_all_test_tasks,Number of train steps total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.0027922404,0.0027064264,122.87153,122.87153,49.913727,28.639668,-5.319942,0.010088751,0.0020212762,0.017608214,0.004153202,0.0042561726,0.0017510558,0.009623751,-0.0021075087,-5.340496,0.6189365,-3.216968,-8.039842,0.0004678714,0.0015890426,0.005149401,-0.004669853,-7.037171e-05,0.0019547972,0.005139504,-0.0060626133,0.06359539,0.30166763,-707.5788266565161,-699.9099910968765,-366.9708779443073,4000,305000,0,322.8238499779254,0,664.9203099561855,987.7441599341109,1003.4071618281305,0
0.089344814,1.0091562,0.29658642,0.29658642,7.723893,1.2796944,-19.828197,14.630267,15.415923,29.548107,-52.325073,20.373013,15.445641,35.00576,-49.913303,-5.375577,0.5496121,-2.931065,-7.9170904,-0.0036908363,0.11617192,0.47128528,-0.53337103,-0.10102453,0.015374846,-0.03213127,-0.13693884,0.4014156,0.20401207,-578.4394797326394,-540.7362443251897,-396.91949273840703,8000,310000,0,330.7064420999959,15.665804946795106,15.231363264843822,361.60361031163484,1359.7020382052287,1
0.24714184,0.9960306,2.777824,2.777824,20.6027,2.6035345,-28.80031,23.349176,37.16686,61.847378,-237.21864,28.067013,37.289772,67.37446,-233.49005,-5.4061418,0.5417751,-2.4938576,-8.217636,0.009686905,0.11374988,0.5886837,-0.6204397,-0.11355499,0.019134287,-0.011027392,-0.17612007,0.33597904,0.12464013,-611.4729475980104,-647.6902348598323,-402.4630771810378,12000,315000,0,326.7353339921683,10.356963166035712,9.267455602996051,346.35975276120007,1710.893307890743,2
0.5493955,0.81629527,13.730203,13.730203,39.48234,4.859165,-36.368942,31.516285,51.756485,95.77636,-197.8574,36.43988,52.036854,101.433365,-196.38142,-5.2303896,0.7981885,-1.3601772,-9.0393915,-0.005204498,0.21111707,1.0035975,-1.1346871,-0.135173,0.022523748,-0.020660244,-0.27994192,0.118773974,0.101001024,-480.34117124235206,-510.58756801710376,-390.13386818037674,16000,320000,0,324.5395110985264,15.189068019390106,13.389516703784466,353.118095821701,2066.8323755944148,3
0.24539907,0.5714911,23.634716,23.634716,67.64374,11.635698,-22.366861,17.299675,75.21436,113.991776,-245.31445,20.877552,75.251884,118.68463,-244.27187,-4.9198766,1.1660908,-0.06739426,-8.601648,-0.005779405,0.32027552,1.4685314,-1.3326466,-0.15404084,0.037686706,-0.007553749,-0.40665308,0.23614927,0.095582075,-696.8601002882931,-781.106617438066,-389.34305066893853,20000,325000,0,325.65369645506144,18.010096742771566,13.337860598228872,357.0016537960619,2417.0124760689214,4
0.5284977,0.58978796,26.223461,26.223461,71.435425,10.4906435,-56.83568,50.710655,86.42998,166.43002,-404.1304,55.785686,86.1543,172.11452,-403.7478,-4.8475814,1.3043724,2.4493515,-10.800148,-0.004970768,0.34899566,1.4701192,-1.7731268,-0.17476813,0.046354145,-0.018059693,-0.5005558,0.25860292,0.09116946,-586.674407414579,-667.159686760545,-370.2808680299058,24000,330000,0,329.5308318492025,11.188135059550405,8.169154357165098,348.888121265918,2771.327085595578,5
0.48547894,0.67110187,27.330902,27.330902,91.350006,11.620795,-36.330357,31.349667,86.43499,165.96951,-423.65988,36.35263,86.218376,170.49287,-420.218,-4.737438,1.332933,2.9614606,-9.612687,0.007904588,0.36362946,1.8762234,-1.7163898,-0.17611337,0.047126822,-0.013457522,-0.55638516,0.16428804,0.06313419,-293.0818783772979,-273.2746712513207,-381.9278342995419,28000,335000,0,325.2113942820579,16.61433305591345,11.037260269746184,352.8629876077175,3123.12839538604,6
0.72397435,0.4096263,33.13878,33.13878,94.457855,17.494646,-62.19983,56.62102,84.93409,190.7725,-400.04657,62.308674,85.02608,196.09587,-406.17245,-4.70378,1.3364019,1.8214941,-10.537331,-0.036180284,0.36627346,1.5789456,-1.6673406,-0.1798599,0.05023657,-0.032074884,-0.47775787,0.08775418,0.08154009,-758.203244116577,-776.5629487501924,-370.5346252785899,32000,340000,0,323.24862555228174,15.552793302573264,11.699354863725603,350.5007737185806,3469.924635670148,7
0.61567366,0.44682083,35.0692,35.0692,119.82673,17.503325,-73.45153,68.66704,116.203,237.13515,-731.11957,73.44312,115.41934,239.6687,-712.86896,-4.79658,1.3131641,2.1106594,-11.154793,0.0028961548,0.34450465,1.7193671,-1.7439104,-0.18333116,0.048170358,0.02161321,-0.5775276,0.20903869,0.05955987,-718.7004222175624,-801.1452093034809,-391.41012753511257,36000,345000,0,338.0387307414785,11.8486740719527,10.45169205032289,360.3390968637541,3827.8236608263105,8
0.8246662,0.40752816,35.15558,35.15558,130.85321,22.55423,-33.29749,29.076466,119.568886,200.81549,-619.0314,33.878647,119.20415,205.55946,-613.6105,-4.66894,1.4584913,5.9047995,-10.609455,-0.01050915,0.3766779,1.7373096,-1.8764803,-0.18884024,0.05389201,0.14642453,-0.50425506,0.07274652,0.08439239,-688.0078024105859,-717.5850965960761,-406.4679812626157,40000,350000,0,328.10152708459646,9.408807227388024,10.388159575872123,347.8984938878566,4180.1655045598745,9
