Z mean train,Z variance train,KL Divergence,KL Loss,QF Loss,VF Loss,Policy Loss,Q Predictions Mean,Q Predictions Std,Q Predictions Max,Q Predictions Min,V Predictions Mean,V Predictions Std,V Predictions Max,V Predictions Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min,Z mean eval,Z variance eval,AverageTrainReturn_all_train_tasks,AverageReturn_all_train_tasks,AverageReturn_all_test_tasks,Number of train steps total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.0057327896,0.006936056,159.12639,15.912639,348.6313,16.296564,-4.000702,0.0035667047,0.0020738724,0.010279881,-0.0032734552,-0.00083080016,0.002314507,0.006210335,-0.009789803,-4.018984,0.5331274,-2.0956016,-5.681153,0.0011362307,0.0011091377,0.005457505,-0.002591532,-5.221466e-05,0.0016294455,0.0047774576,-0.004925146,0.8247531,0.023554016,-297.4111395535957,-304.99366859937396,-337.1701896366495,2000,205000,0,144.859802166,0,185.386948521249,330.246750687249,335.2059258874506,0
0.7663915,0.20202284,75.20801,7.520801,18.463413,3.9852157,38.110954,-43.157295,44.4803,2.4236813,-147.90749,-38.709324,43.950527,6.484946,-140.04208,-3.2768016,1.237617,3.1793272,-8.491689,0.09761854,0.3974553,1.440532,-1.9646429,-0.24989052,0.102616,-0.0949672,-0.7216036,0.9011836,0.04301618,-382.13992185426207,-390.8912335607976,-350.0440683998514,4000,210000,0,145.35346609726548,4.9617536179721355,2.9788680551573634,153.29408777039498,488.3040325883776,1
0.694478,0.3143199,70.53955,7.053955,27.31703,4.9033203,61.684277,-66.94304,91.74605,13.444348,-256.37662,-62.367397,91.21596,16.409216,-253.12585,-2.966483,1.6609497,5.954566,-10.087662,0.11837956,0.47048274,2.0846608,-1.7129887,-0.27255452,0.1333601,-0.0662016,-0.75359696,0.64378345,0.04323396,-145.23676625685096,-148.47225123759816,-282.0127931137989,6000,215000,0,145.55706196464598,4.766369502991438,3.060823315754533,153.38425478339195,643.548955985345,2
0.6918943,0.31238133,77.26904,7.7269044,40.90224,6.046317,105.533676,-112.03967,140.54129,21.99267,-406.39383,-105.15835,138.2623,25.264135,-393.84637,-2.5414834,2.0136907,6.4562206,-9.715256,0.034217928,0.5608109,2.114766,-2.0774007,-0.31752005,0.17199592,-0.04693606,-0.933506,0.88995016,0.05013107,-504.3771046818827,-505.5620093607146,-314.81701951567567,8000,220000,0,138.17931205127388,6.627164989709854,3.2775343069806695,148.0840113479644,793.7770754238591,3
0.7810592,0.3078436,78.39678,7.8396783,48.57785,7.00175,134.42038,-141.01364,181.67053,27.583572,-452.91394,-134.56583,180.13689,31.417036,-447.1322,-2.4173036,2.174837,7.593176,-9.512504,0.01659711,0.5860423,2.2711587,-2.3140054,-0.32862148,0.18997242,-0.010939144,-1.204337,0.8011795,0.055545837,-127.35689168473911,-110.51841007756309,-280.8062157603064,10000,225000,0,135.8766369856894,8.771465215831995,5.1028350768610835,149.75093727838248,945.1404839931056,4
0.43023396,0.54118633,77.00067,7.700067,42.20652,8.52616,122.614746,-128.10222,203.21445,39.25496,-533.545,-123.1924,202.50566,41.501583,-529.72504,-2.5698771,2.1751964,9.166595,-13.390266,-0.009020637,0.5502669,2.361229,-2.186104,-0.32114395,0.20069566,0.11409444,-1.6371523,0.5689248,0.07470341,-92.24474496596316,-91.25085196932152,-172.00450369825776,12000,230000,0,134.7556147025898,10.383172353729606,6.995706805959344,152.13449386227876,1097.0438266163692,5
0.66604406,0.29496813,91.36469,9.13647,61.219383,9.778937,254.66913,-261.96948,233.2061,43.957302,-624.85034,-254.6862,231.6357,48.900223,-622.2564,-1.776219,2.5178096,8.945264,-9.295769,-0.05181815,0.68383044,2.5084975,-2.3634267,-0.3710676,0.22476721,0.1263084,-1.6994447,0.909438,0.0696135,-166.4915242791148,-166.00224004150576,-177.7765111231155,14000,235000,0,136.6501671858132,10.152150109410286,7.162967074662447,153.96528436988592,1248.8163162302226,6
0.31430626,0.54757905,83.99193,8.399193,56.270897,11.300047,227.24573,-235.29337,246.03569,50.255104,-697.38525,-227.91583,244.32916,54.13611,-695.39435,-1.9382956,2.4464717,7.58266,-8.969311,-0.03297207,0.65589607,2.5583699,-2.475658,-0.3718824,0.22860824,0.06727278,-1.7304034,0.84770775,0.073912814,-199.46329072827243,-195.1250554501509,-184.67651397234917,16000,240000,0,137.00598710775375,7.959471235983074,6.916838916018605,151.88229725975543,1399.9625227367505,7
0.68010825,0.31142625,80.15749,8.01575,52.400723,12.685692,215.77316,-223.34544,268.09015,56.84164,-765.75525,-215.19609,265.57373,60.859566,-760.33875,-1.8236144,2.5406024,9.628001,-7.8279834,-0.04015418,0.66435677,2.5024128,-2.4788442,-0.39206013,0.23339301,0.0030234605,-1.8324971,0.82445794,0.07574364,-98.73266012494453,-104.60923517305223,-167.9058665850785,18000,245000,0,139.78771997895092,7.224788532592356,5.698027980513871,152.71053649205714,1551.675931269303,8
0.7206758,0.3477157,89.43385,8.943385,60.70112,11.726448,310.80078,-318.7888,292.95297,66.0616,-839.9357,-310.7182,291.21426,68.735115,-839.5047,-1.5819253,2.5056562,8.02642,-9.074739,0.0232453,0.6934138,2.5081434,-2.4196575,-0.40913,0.23783335,0.092974454,-1.9290153,0.8300678,0.08232144,-90.42018727704223,-93.61954292484323,-118.98691728277284,20000,250000,0,143.56461571902037,6.226314204744995,3.6568062622100115,153.44773618597537,1705.5612645102665,9
